dsample,RMSE_LOO,MAE_LOO,R2_LOO,RMSE_surf,MAE_surf,R2_surf,RMSE_bLOO_out,MAE_bLOO_out,R2_bLOO_out,RMSE_bLOO_res,MAE_bLOO_res,R2_bLOO_res,RMSE_NDM_out,MAE_NDM_out,R2_NDM_out,RMSE_NDM_res,MAE_NDM_res,R2_NDM_res,outrange,resrange
sregular,0.10374934428599511,0.07780454868347178,0.823097122636547,0.08663536475335783,0.06578873236656393,0.8962467722218558,0.17856685640997066,0.14490131989136806,0.39476998993869317,0.1373576958486113,0.10539153745385631,0.6395885486170376,0.10208853171064709,0.0768379207834042,0.8309470018815075,0.10161824482635742,0.07521520139867433,0.8334445088172394,276372.63892495615,117662.57824778697
wregular,0.1017111522584688,0.07584956297755241,0.8233168314722868,0.08376321132080913,0.0656643542989716,0.9087081281065352,0.15703477566711715,0.12608924499078653,0.5286364202136195,0.12431350101265698,0.09564145170046638,0.7117403769560856,0.10123366217559131,0.07596558715192911,0.827746997993617,0.1026545853118877,0.07765658161118005,0.8238704216290276,193429.92529429714,72343.29926065463
random,0.09572098721159078,0.07483763428920878,0.8534432514382372,0.08736983363584426,0.06795401895769101,0.8924098840127138,0.23742842773735132,0.19201561155153438,0.057686207705380625,0.15353158836400804,0.12269777772005028,0.5513048518055235,0.0991389335752667,0.07529398686872174,0.8397998459517007,0.09750469176997048,0.07378872249178586,0.8451247205809544,459934.0220919425,191792.60198420132
wclust,0.06860872342794527,0.053110960786777225,0.9132192522852001,0.13804280434351557,0.10168094176646715,0.6619310992100692,0.16248479851313682,0.13483290060527,0.49667843398169453,0.1333156529770391,0.1061517569296186,0.6762671805806167,0.09152004088531655,0.07006131384805464,0.8424472035365027,0.0865129233251836,0.06666894952295348,0.8609523082527333,207663.07522056313,144433.2289905327
sclust,0.06788691380851414,0.048242470006036264,0.8990234093776959,0.14978583627469702,0.10658364701073521,0.6420258895853378,0.2030070707027396,0.14822104029717545,5.411532941252784e-4,0.15695695999891507,0.11372899989275881,0.2275578271652349,0.14072043617931707,0.09137323201864961,0.36734178496740466,0.12777409375784737,0.08506768488261848,0.4999363697702139,160751.52765503028,105329.41004250888
sregular,0.09673836951789024,0.07619875653806861,0.851391766423378,0.08722696619251677,0.06725736809665783,0.8918724745731874,0.19104983058682273,0.1546982944228775,0.2877254246786225,0.16468745193742285,0.1351341137281765,0.4596148021859259,0.09572117296231372,0.07395038679553526,0.8663781717589066,0.09395852388215843,0.07392896718178958,0.8712661820195358,229063.99941699306,180271.41027802898
wregular,0.09080345902386719,0.06622798831767712,0.8142065403928699,0.1040095921079593,0.07852551287494255,0.8702405172873704,0.13294918797445976,0.10664618246601273,0.5360938888924673,0.12819371176946545,0.1027512504563729,0.5713650778549011,0.09908999416449724,0.06978861903062089,0.7647917976789591,0.09817888555224297,0.07016725461229681,0.7718180898210347,133292.1840093647,125601.04824992604
random,0.09964823094617445,0.07647103727029597,0.8518105990030712,0.08807186643361253,0.06864046528497623,0.8905078099258881,0.1652347090601218,0.1289367488091994,0.5259831396293649,0.14927206134277815,0.11465216817840158,0.6308633510539617,0.10393829957736876,0.07802721819577156,0.8375029166608771,0.10130497097987258,0.07578538810031664,0.8468131518120348,183700.18568889218,150374.03552275218
wclust,0.0920800990144948,0.062307088042572144,0.8582854266725487,0.1094984785666955,0.08103648440082863,0.8410289684869465,0.26743250497142657,0.22652798548374323,3.080098410588678e-5,0.17566946237060055,0.13801449068054555,0.3981703972937211,0.12017920789037585,0.08569222115140408,0.742744344752401,0.12374044448605986,0.08683470637019722,0.7172002988168579,401755.6481250175,161474.49170718112
sclust,0.07198864613419931,0.053533857465659584,0.90566582385086,0.14513850667234704,0.10629817831174786,0.7149293563520858,0.18845470945148615,0.13243723581853012,0.21752682829420986,0.18918722220387024,0.12895417642109097,0.22340216988868306,0.15049203549392642,0.09835553193951646,0.48119111070234233,0.14745791379947826,0.09540225444324313,0.5005002988392603,137037.66772689478,79179.40226107008
sregular,0.09714351011898881,0.07643771341254316,0.8131861142285076,0.09154279599604603,0.07008878845500825,0.8966494037299445,0.16271039071666688,0.1315955649716407,0.39793419170016203,0.15980105892562038,0.12642546168937657,0.4178307439852913,0.09515362126065466,0.0739444629109092,0.8271391861030936,0.09804529553844243,0.0765456610609591,0.8111929603469837,175620.33097259965,163222.5203268232
wregular,0.09119554455581355,0.07195243480009182,0.8714457001338217,0.08454266718536002,0.06496813624341374,0.8962300197458607,0.1764046767958694,0.14195934447126776,0.43019107647155413,0.14081477324432898,0.11040479123275258,0.6689829531592483,0.09476013382507034,0.0738706223651736,0.8664707772489624,0.09235426162296934,0.07220946464819059,0.871070307762773,240684.05364471933,124731.67087295804
random,0.09093360422506133,0.06970928485155105,0.8647587323833055,0.09897922423618974,0.0764887587919178,0.8662533517316434,0.1823098601661741,0.14346158085441216,0.3478312725048395,0.14691198471624753,0.11868324196402605,0.5675103830634326,0.08997913900212053,0.06884410426042352,0.863181556151974,0.08771918616107571,0.06677139188518748,0.8739904758657213,276931.7916552496,177949.25568151727
wclust,0.08263715827630405,0.058205528358469406,0.8388256138957801,0.11916942757316114,0.0805051800259335,0.7657280423841591,0.21033069701150736,0.16781207743187745,0.12420043517556648,0.21130531498088725,0.16875482073113324,0.11797989025530946,0.11170842952664581,0.07481185180664063,0.6648142350861953,0.11277469964444156,0.07488149399096766,0.6546595215772479,451425.25279223494,429959.6389450496
sclust,0.06278600826423614,0.04417354622320583,0.8913354557847663,0.15362017310471798,0.10950846103387026,0.6085702144771211,0.16245331178424538,0.12461284128518155,0.19743784084536525,0.15800042407437867,0.12224579834909488,0.22281741102747762,0.1270886258482025,0.08838418029947828,0.4646898747290842,0.12972631576371857,0.09118341790992766,0.4406679876900872,253390.7011679455,177906.4114700353
sregular,0.08918972093247521,0.06942601562371711,0.905018698128686,0.08057715829418016,0.0627599998999333,0.8997216419459865,0.19639514854545279,0.15886653899336078,0.3506559913684158,0.16979601879493322,0.13212001623822686,0.5117362781005366,0.08938016408426051,0.07008977375833549,0.9039854702806729,0.08947136835426382,0.07042301122775924,0.905414776824756,230458.3105049712,169881.53514036472
wregular,0.10112231723068806,0.07621665545779009,0.8265341825516567,0.08685800386891589,0.0679750483556628,0.8829504432092912,0.13888625576911287,0.1118805088509243,0.6455633391557886,0.1267001728252823,0.10041071960246015,0.7084617650485531,0.09748586234919825,0.07347046642720757,0.8438239226298098,0.09913519763082292,0.0748347410674502,0.8351402146611177,165820.64618406625,99325.98935054688
random,0.09056342775712416,0.06779771291165923,0.8534068859796213,0.11366965884832197,0.08163922432700757,0.7720488040327147,0.1887151447224818,0.15449053346779817,0.33914146396197054,0.1285828102410279,0.10015085438508542,0.6961160754992274,0.0908685098382584,0.06885676130627592,0.8565246538468416,0.09322603548259571,0.07038609964265799,0.8436946266948148,430584.4504981383,117767.18800170574
wclust,0.09161644239684351,0.06328736950493104,0.8554487840996631,0.1165632749017967,0.08246203405937415,0.7996951301945215,0.2357411395465681,0.19432345492222658,0.030593659506597894,0.15146603148523702,0.11905536917136363,0.5558365742792394,0.11530798969112568,0.08236717238953958,0.7606074893150387,0.114843745895878,0.08142860714918622,0.7665388174510797,309839.14209920034,92481.91233404064
sclust,0.070158653608407,0.05116502356203272,0.9317373763793557,0.1807167515663721,0.12433677901002446,0.5820954391959752,0.24677957000181686,0.1732062209771853,0.009894225447844232,0.20011708914557533,0.13439068269904392,0.32052773646341226,0.14681408026090073,0.09669896725443812,0.6433703039785988,0.14530297993905697,0.09506241401258236,0.6477200497739014,193865.8345322365,105113.61604980781
sregular,0.09295020207400478,0.0734539597567658,0.8384707207492015,0.09193195482680744,0.0690146199765406,0.8773331864991868,0.13673306041896585,0.1082708591616679,0.6055536403337877,0.12543142947960942,0.09654605294945985,0.6751558773623537,0.09215312476569597,0.07210569562275629,0.8374650760535554,0.09178811084765476,0.07239177894099569,0.8464530487448596,189425.41573451698,126265.24375649994
wregular,0.09558091754641827,0.07364814504681262,0.846405346679589,0.09122904762562375,0.0688132963270005,0.8854591453965145,0.18649830231167316,0.15549495255622872,0.35785202256318366,0.14109330539264542,0.11704836641565933,0.6437842588673067,0.09689890294072753,0.07351779803269314,0.8412581789693869,0.09684573644808421,0.07526920350719721,0.8426392813361516,212252.59588984353,136050.68059875412
random,0.0923403456394103,0.06839131740183085,0.8847759962143308,0.08659098871531004,0.06679651697394527,0.8759558992500782,0.19294501366387123,0.1580957459465841,0.45213931081761566,0.1577105400979287,0.1236772929929828,0.647418445258768,0.092710583367326585,0.07263380135661818,0.8904247330156566,0.09159001695412787,0.07018485984027788,0.8897165529209493,209449.40622611536,122438.6273159105
wclust,0.07449044624472578,0.0563942373858144,0.9283551062420581,0.09713869582308908,0.07271547495714283,0.8537007226635539,0.23305460005767611,0.20026102028928697,0.15466481684184558,0.11398517078140152,0.09073947469767184,0.8328859201134513,0.11260138779370597,0.08228669600263237,0.810526437480247,0.09300995048459121,0.0716560835771511,0.8788545073412327,349253.69203513867,62528.85314808988
sclust,0.07950775872588296,0.0476846637143443,0.9174044711672302,0.13265132425210216,0.09927589590943413,0.7170937163315177,0.22295074729181358,0.17587172159759948,0.5778006214545824,0.19550472096977528,0.15935505621892088,0.666321025234592,0.1429477240662837,0.10278075006489332,0.748727190359041,0.14393961733103178,0.10298456962898994,0.7420020865910638,194230.90144623612,137797.84691931712
sregular,0.09467079440115649,0.07327693934892915,0.8480321176447655,0.09255252701106248,0.07064829244798466,0.8856951330822911,0.15973885933773604,0.13210643574861677,0.48093476826216114,0.14054569956053956,0.11219754778195849,0.6150641466984611,0.09652041561128309,0.07461095547592987,0.8364503372108155,0.09688907964792942,0.07443715230243828,0.8396500558044526,234145.9164373816,149916.26347238963
wregular,0.09576509597334003,0.07500374417391073,0.8689524823586546,0.08260962924239572,0.06491644351941868,0.8991115811225484,0.17693130441933966,0.1371904685199119,0.4222966748001304,0.1533443155540235,0.11988477513215029,0.5882046110594683,0.09830653518711023,0.07624638057388822,0.8593814120095337,0.09981978793136888,0.07756215555067864,0.8528856576884222,174707.07052526184,132149.5041687029
random,0.09204141718707205,0.07582762063672767,0.8819487762682932,0.08846529031126277,0.07015500578994668,0.8885357287978239,0.21575788364290488,0.17198608555829772,0.2388060019701002,0.16802844111709864,0.12952760816697031,0.518757897207849,0.09778357334410881,0.07898111889934788,0.8635804939271247,0.09811627037831148,0.07991723704659069,0.8664208695619203,269778.6569649533,132822.2578013208
wclust,0.08566311411334157,0.06265903053463126,0.8848609597421159,0.1299878817101937,0.09252795398048165,0.6835929158350378,0.1385972210150039,0.11434379458742838,0.7307250817678645,0.1035530168936289,0.08338003864644096,0.8369579067047394,0.10609038119305526,0.08041789637975397,0.8258651345041965,0.09446623774945272,0.07293629974439121,0.863271710709431,180672.0740235286,63343.785745714675
sclust,0.08301034388780003,0.05945152799401432,0.8722095574985596,0.1126468599452372,0.0884913483272595,0.8509146570490377,0.2302162035361955,0.16557387240161497,0.01783815382997659,0.17223116811228592,0.12327265906660508,0.35325979090899007,0.12986367731384763,0.08588012827165423,0.6221171367158638,0.11346931104419947,0.07968217648286373,0.7253818513463275,165262.73302276025,93324.94113346018
sregular,0.09751392098733323,0.07512745321638913,0.8631723100566326,0.08960985435654971,0.07060812799879687,0.8851029298267293,0.13800740380207305,0.10588862105944441,0.6703877084450373,0.12931241915702804,0.09937711727610035,0.725821572431231,0.10053979232041152,0.07763832805838734,0.8512746587628576,0.0986815581846752,0.07547292791042781,0.8614755574631947,139359.5955887052,119505.85877996407
wregular,0.09235286947142074,0.07071571530669422,0.8535178851236151,0.10131220554139718,0.07691443730496386,0.89136219117022,0.17192307703987633,0.1336021246841429,0.308965187853005,0.1483695092679999,0.110450756111146,0.5089356240813926,0.1011098935004178,0.07559591134223996,0.8130330948750595,0.10338191889645364,0.07619047760065925,0.8047203232782791,222728.56686680106,129629.966284367
random,0.09260758910966146,0.06841014816734259,0.8449029218921358,0.09642159733533519,0.07192786972114955,0.8520816672408624,0.20499652578180666,0.16921061599279397,0.1414454266041958,0.13535101734478064,0.10750199370935223,0.6231472764980204,0.0901370800284557,0.06579335569767905,0.8509702982845624,0.09403677228278139,0.06945152275316534,0.8390073230923628,288409.35021615436,129502.42862052888
wclust,0.08595276389571785,0.06423833258503427,0.8964654174416146,0.09877243580634945,0.07623797956756613,0.8594173022438867,0.24594265923125025,0.19214222202870376,0.06553222722087088,0.2402824105145369,0.18485310886929435,0.0915778111003987,0.11518577501983135,0.08510053872423867,0.8014639991168707,0.11516628885039656,0.08724191431294506,0.8082711906720388,217439.48857878297,183732.7347581151
sclust,0.07788392080323146,0.053008759554543844,0.8871671996147915,0.12785745590309952,0.09109170890604597,0.739896019449703,0.21816227321324408,0.17679729753335938,0.17642959529116334,0.2171352907062988,0.17702297207259263,0.18111427957552437,0.14687968150749453,0.10642140020187944,0.5720751290788094,0.14556676541825833,0.10343834867517773,0.5763988851107027,152632.50036324048,165173.83101011536
sregular,0.1034468372643991,0.07909207276201496,0.7873260927654797,0.09007650081537844,0.06910708792321318,0.9018556182185095,0.14715545690566129,0.11709883926944187,0.5515071155442361,0.13083065588724543,0.10160064119415976,0.6282452868993128,0.10482683233353189,0.07982772728815674,0.7790888356387442,0.1020595571811282,0.07792561292614787,0.7973697678843342,201269.96822970186,125707.45404617111
wregular,0.09448237234970198,0.07231118368262135,0.867738990078286,0.07829189520178567,0.06233585620825393,0.9223500750489919,0.1701904696553395,0.13235554581294728,0.4306960369174258,0.13356660884916155,0.10073069871035667,0.6864172994803488,0.0935558369216931,0.0710864106470184,0.8754052280536254,0.09259917921229942,0.07246947893518155,0.8785011690104233,186641.01780940517,93375.0033334993
random,0.07823765532633116,0.05658424712361147,0.9032223187596724,0.10565979162884209,0.07153728815084759,0.8177154898229156,0.14019569923711736,0.11412676607637667,0.6574178570890542,0.12576617445480176,0.09921952044961392,0.7315495595175912,0.07932965610060551,0.0583287754933765,0.8994928835575149,0.07856090994281281,0.05796058334974922,0.9021944564174124,189262.8230109397,147654.47631367864
